TT,Danh_Gia,Chat_Luong_Tai_Xe,Thoi_Gian_vs_Du_Kien
71636,satisfied,4,-9.6875
71637,satisfied,7,-11.5625
71638,satisfied,2,-7.34375
71639,satisfied,6,-11.5625
71640,satisfied,7,-11.5625
71641,satisfied,6,-11.5625
71642,satisfied,5,-10.9375
71643,dissatisfied,2,-11.5625
71644,dissatisfied,2,-13.125
71645,satisfied,6,-11.5625
71646,dissatisfied,3,-6.40625
71647,dissatisfied,2,-10.3125
71648,dissatisfied,2,-10.625
71649,satisfied,5,-12.03125
71650,dissatisfied,1,-9.6875
71651,satisfied,5,-11.5625
71652,satisfied,6,-11.5625
71653,dissatisfied,2,-11.25
71654,dissatisfied,2,-11.5625
71655,dissatisfied,2,-11.5625
71656,dissatisfied,2,-11.5625
71657,dissatisfied,3,-12.65625
71658,satisfied,7,-11.5625
71659,satisfied,5,-10.3125
71660,satisfied,7,-11.5625
71661,dissatisfied,2,-11.5625
71662,dissatisfied,2,-11.5625
71663,satisfied,2,-11.09375
71664,dissatisfied,2,-11.875
71665,dissatisfied,1,-11.09375
71666,dissatisfied,1,-12.8125
71667,satisfied,1,-11.5625
71668,dissatisfied,1,-11.5625
71669,dissatisfied,2,-12.1875
71670,satisfied,1,-11.5625
71671,dissatisfied,1,-12.03125
71672,dissatisfied,2,-11.5625
71673,satisfied,2,-12.5
71674,dissatisfied,2,-11.09375
71675,satisfied,1,-11.5625
71676,dissatisfied,2,-12.03125
71677,satisfied,5,-11.5625
71678,dissatisfied,1,-11.5625
71679,satisfied,6,-12.8125
71680,dissatisfied,1,-6.71875
71681,dissatisfied,2,-11.5625
71682,dissatisfied,1,-11.5625
71683,dissatisfied,3,-11.5625
71684,dissatisfied,2,-11.5625
71685,satisfied,6,-6.71875
71686,dissatisfied,2,-11.5625
71687,satisfied,3,-11.5625
71688,satisfied,2,-11.5625
71689,satisfied,1,-11.5625
71690,satisfied,5,-12.5
71691,satisfied,6,-11.5625
71692,satisfied,5,-10.9375
71693,dissatisfied,2,-12.03125
71694,satisfied,5,-11.5625
71695,satisfied,4,-11.5625
71696,dissatisfied,1,-11.5625
71697,dissatisfied,3,-11.40625
71698,satisfied,2,-11.5625
71699,dissatisfied,3,-11.5625
71700,satisfied,4,-11.5625
71701,dissatisfied,3,-11.40625
71702,dissatisfied,1,-11.5625
71703,satisfied,5,-11.5625
71704,dissatisfied,3,-11.09375
71705,dissatisfied,3,-7.8125
71706,dissatisfied,1,-12.5
71707,dissatisfied,2,-7.65625
71708,dissatisfied,2,-11.09375
71709,satisfied,2,-10.3125
71710,dissatisfied,2,-11.5625
71711,dissatisfied,2,-11.875
71712,dissatisfied,2,-12.65625
71713,dissatisfied,1,-10.46875
71714,dissatisfied,2,-11.5625
71715,satisfied,1,-11.5625
71716,satisfied,2,-11.5625
71717,dissatisfied,1,-11.5625
71718,satisfied,7,-11.5625
71719,satisfied,2,-11.5625
71720,dissatisfied,2,-11.5625
71721,satisfied,7,-11.5625
71722,satisfied,2,-16.09375
71723,dissatisfied,2,-9.0625
71724,dissatisfied,2,-11.5625
71725,dissatisfied,3,-10.0
71726,satisfied,5,-11.5625
71727,satisfied,2,-11.5625
71728,satisfied,1,-11.40625
71729,dissatisfied,2,-11.40625
71730,dissatisfied,3,-12.5
71731,satisfied,4,-11.5625
71732,dissatisfied,2,-11.5625
71733,dissatisfied,1,-11.5625
71734,satisfied,7,-10.625
71735,satisfied,5,-11.5625
71736,dissatisfied,3,-11.5625
71737,dissatisfied,3,-8.125
71738,satisfied,4,-4.6875
71739,dissatisfied,2,-12.34375
71740,satisfied,4,-10.0
71741,satisfied,7,-13.90625
71742,satisfied,7,-11.5625
71743,dissatisfied,2,-10.3125
71744,dissatisfied,2,-12.96875
71745,satisfied,1,-11.5625
71746,dissatisfied,2,-14.53125
71747,dissatisfied,1,-11.5625
71748,dissatisfied,2,-11.5625
71749,dissatisfied,2,-10.78125
71750,satisfied,1,-12.5
71751,satisfied,2,-12.1875
71752,dissatisfied,2,-11.5625
71753,dissatisfied,2,-11.5625
71754,satisfied,2,-11.5625
71755,dissatisfied,2,-9.21875
71756,satisfied,2,-11.5625
71757,satisfied,2,-11.5625
71758,dissatisfied,2,-11.5625
71759,dissatisfied,2,-11.71875
71760,dissatisfied,3,-12.03125
71761,satisfied,4,-10.46875
71762,satisfied,5,-11.71875
71763,dissatisfied,3,-11.5625
71764,dissatisfied,2,-12.34375
71765,dissatisfied,1,-11.71875
71766,satisfied,4,-11.25
71767,satisfied,4,-11.5625
71768,dissatisfied,2,-9.84375
71769,satisfied,6,-12.03125
71770,satisfied,5,-11.5625
71771,satisfied,6,-11.5625
71772,dissatisfied,2,-15.625
71773,satisfied,1,-13.125
71774,dissatisfied,1,-11.5625
71775,satisfied,2,-10.9375
71776,satisfied,5,-10.46875
71777,satisfied,5,-11.875
71778,dissatisfied,3,-11.40625
71779,dissatisfied,3,-11.5625
71780,dissatisfied,3,-11.5625
71781,satisfied,6,-11.5625
71782,satisfied,5,-11.5625
71783,satisfied,2,-12.65625
71784,dissatisfied,2,-10.46875
71785,dissatisfied,3,-9.21875
71786,satisfied,4,-11.5625
71787,dissatisfied,1,-0.9375
71788,dissatisfied,1,-5.78125
71789,satisfied,1,-11.09375
71790,dissatisfied,1,-12.96875
71791,dissatisfied,2,-12.96875
71792,satisfied,2,-11.5625
71793,satisfied,6,-11.40625
71794,dissatisfied,2,-9.84375
71795,dissatisfied,2,-11.5625
71796,satisfied,7,-11.5625
71797,satisfied,4,-11.5625
71798,dissatisfied,2,-13.59375
71799,dissatisfied,1,-11.5625
71800,dissatisfied,2,-12.5
71801,satisfied,2,-11.71875
71802,dissatisfied,1,-10.3125
71803,dissatisfied,2,-10.9375
71804,dissatisfied,2,-11.5625
71805,satisfied,2,-11.5625
71806,dissatisfied,2,-11.5625
71807,dissatisfied,2,-13.90625
71808,dissatisfied,2,-9.21875
71809,dissatisfied,2,-8.28125
71810,dissatisfied,2,-10.3125
71811,satisfied,4,-10.625
71812,dissatisfied,2,-12.34375
71813,satisfied,2,-9.375
71814,satisfied,1,-11.5625
71815,dissatisfied,2,-12.5
71816,dissatisfied,3,-10.3125
71817,dissatisfied,1,-12.5
71818,dissatisfied,2,-15.625
71819,satisfied,5,-11.09375
71820,satisfied,4,-11.5625
71821,dissatisfied,2,-11.5625
71822,dissatisfied,2,-13.28125
71823,dissatisfied,2,-11.25
71824,dissatisfied,1,-11.5625
71825,dissatisfied,2,-11.5625
71826,dissatisfied,1,-12.03125
71827,dissatisfied,2,-13.28125
71828,dissatisfied,2,-13.125
71829,dissatisfied,2,-12.65625
71830,dissatisfied,1,-11.71875
71831,satisfied,1,-11.5625
71832,dissatisfied,2,-11.5625
71833,satisfied,2,-11.5625
71834,dissatisfied,3,-11.5625
71835,satisfied,5,-12.5
71836,dissatisfied,2,-11.09375
71837,satisfied,7,-11.5625
71838,satisfied,6,-11.5625
71839,dissatisfied,1,-12.1875
71840,dissatisfied,2,-11.5625
71841,dissatisfied,3,-11.5625
71842,satisfied,2,-13.75
71843,satisfied,7,-11.40625
71844,dissatisfied,2,-11.5625
71845,satisfied,2,
71846,satisfied,5,-13.28125
71847,satisfied,1,-11.5625
71848,dissatisfied,3,-11.71875
71849,dissatisfied,1,-9.84375
71850,dissatisfied,1,-12.03125
71851,dissatisfied,2,-7.03125
71852,satisfied,1,-11.5625
71853,satisfied,2,-11.5625
71854,satisfied,2,-11.5625
71855,dissatisfied,2,-10.9375
71856,dissatisfied,2,-11.71875
71857,satisfied,1,-11.5625
71858,satisfied,2,-11.5625
71859,satisfied,2,-11.09375
71860,satisfied,2,-11.71875
71861,satisfied,7,-11.5625
71862,dissatisfied,2,-9.0625
71863,satisfied,6,-11.5625
71864,satisfied,5,-11.71875
71865,dissatisfied,2,-11.71875
71866,dissatisfied,2,-11.5625
71867,dissatisfied,2,-11.09375
71868,satisfied,5,-11.5625
71869,satisfied,1,-11.5625
71870,dissatisfied,2,-11.5625
71871,satisfied,4,-12.34375
71872,dissatisfied,2,-13.59375
71873,dissatisfied,2,-11.09375
71874,dissatisfied,3,-11.5625
71875,satisfied,7,-11.5625
71876,dissatisfied,2,-11.5625
71877,dissatisfied,2,-11.5625
71878,dissatisfied,2,-11.5625
71879,dissatisfied,2,-11.5625
71880,satisfied,2,-11.5625
71881,dissatisfied,2,-12.8125
71882,dissatisfied,2,-11.5625
71883,satisfied,6,-11.5625
71884,dissatisfied,1,-5.3125
71885,dissatisfied,3,-8.4375
71886,dissatisfied,2,-11.5625
71887,dissatisfied,3,-11.5625
71888,dissatisfied,1,-12.34375
71889,dissatisfied,1,-11.40625
71890,satisfied,4,-12.8125
71891,satisfied,7,-11.5625
71892,dissatisfied,3,-12.34375
71893,dissatisfied,2,-11.25
71894,dissatisfied,2,-12.5
71895,dissatisfied,1,-11.875
71896,dissatisfied,2,-10.3125
71897,dissatisfied,2,-10.78125
71898,dissatisfied,1,-12.34375
71899,dissatisfied,3,-11.5625
71900,dissatisfied,1,-12.8125
71901,dissatisfied,2,-11.40625
71902,dissatisfied,2,-12.96875
71903,dissatisfied,2,-12.8125
71904,dissatisfied,2,-12.1875
71905,dissatisfied,1,-12.96875
71906,dissatisfied,3,-11.5625
71907,dissatisfied,1,-12.65625
71908,dissatisfied,3,-11.5625
71909,dissatisfied,3,-11.71875
71910,dissatisfied,1,-15.78125
71911,dissatisfied,1,-11.5625
71912,dissatisfied,1,-11.5625
71913,dissatisfied,2,-11.71875
71914,dissatisfied,1,-11.5625
71915,dissatisfied,1,-11.5625
71916,dissatisfied,2,-13.125
71917,dissatisfied,3,-11.5625
71918,dissatisfied,2,-11.5625
71919,dissatisfied,2,-11.5625
71920,dissatisfied,2,-11.5625
71921,dissatisfied,2,-7.8125
71922,dissatisfied,2,-10.0
71923,dissatisfied,1,-11.25
71924,dissatisfied,1,-11.5625
71925,dissatisfied,2,-12.1875
71926,dissatisfied,2,-11.5625
71927,dissatisfied,3,-10.625
71928,dissatisfied,1,-8.28125
71929,dissatisfied,1,-12.03125
71930,dissatisfied,1,-11.5625
71931,dissatisfied,3,-13.4375
71932,dissatisfied,1,-6.71875
71933,dissatisfied,3,-11.40625
71934,dissatisfied,3,-12.03125
71935,dissatisfied,2,-14.375
71936,dissatisfied,2,-10.9375
71937,dissatisfied,2,-12.34375
71938,dissatisfied,1,-4.84375
71939,dissatisfied,1,-10.15625
71940,dissatisfied,2,-10.46875
71941,dissatisfied,2,-11.5625
71942,dissatisfied,1,-10.625
71943,dissatisfied,3,-2.5
71944,dissatisfied,2,-11.40625
71945,dissatisfied,2,-6.5625
71946,dissatisfied,2,-10.3125
71947,dissatisfied,1,-11.09375
71948,dissatisfied,3,-10.78125
71949,dissatisfied,2,-13.28125
71950,dissatisfied,1,-11.5625
71951,dissatisfied,3,-9.84375
71952,dissatisfied,3,-10.15625
71953,dissatisfied,3,-11.25
71954,dissatisfied,3,-8.90625
71955,dissatisfied,3,-10.9375
71956,dissatisfied,1,-11.875
71957,dissatisfied,2,-11.5625
71958,dissatisfied,2,-11.5625
71959,dissatisfied,2,-11.5625
71960,dissatisfied,2,-11.5625
71961,dissatisfied,2,-10.9375
71962,dissatisfied,2,-11.71875
71963,dissatisfied,2,-11.5625
71964,dissatisfied,2,-10.78125
71965,dissatisfied,3,-10.9375
71966,dissatisfied,1,-11.875
71967,dissatisfied,1,-10.78125
71968,dissatisfied,2,-11.5625
71969,dissatisfied,2,-11.5625
71970,dissatisfied,2,-12.1875
71971,dissatisfied,1,-10.625
71972,dissatisfied,1,-11.09375
71973,dissatisfied,2,2.34375
71974,dissatisfied,3,-10.9375
71975,dissatisfied,2,-11.40625
71976,dissatisfied,1,-10.9375
71977,dissatisfied,1,-11.5625
71978,dissatisfied,2,-13.75
71979,dissatisfied,1,-10.15625
71980,dissatisfied,2,-10.0
71981,dissatisfied,1,-12.03125
71982,dissatisfied,2,-11.5625
71983,dissatisfied,1,-12.8125
71984,dissatisfied,2,-10.78125
71985,dissatisfied,2,-8.75
71986,dissatisfied,3,-11.40625
71987,dissatisfied,2,-10.625
71988,dissatisfied,2,-11.40625
71989,dissatisfied,3,-11.5625
71990,dissatisfied,1,-12.03125
71991,dissatisfied,3,-4.21875
71992,dissatisfied,2,-9.0625
71993,dissatisfied,3,-10.3125
71994,dissatisfied,3,-12.96875
71995,dissatisfied,2,-12.1875
71996,dissatisfied,2,-11.25
71997,dissatisfied,2,-10.3125
71998,satisfied,1,-11.5625
71999,dissatisfied,2,-8.59375
72000,dissatisfied,2,-13.59375
72001,dissatisfied,4,-11.5625
72002,satisfied,1,-16.09375
72003,dissatisfied,1,-11.71875
72004,satisfied,2,-11.5625
72005,satisfied,2,-11.5625
72006,dissatisfied,2,-13.75
72007,dissatisfied,1,-10.15625
72008,dissatisfied,5,-2.5
72009,dissatisfied,1,-11.5625
72010,dissatisfied,3,-11.5625
72011,dissatisfied,3,-11.5625
72012,dissatisfied,2,-10.0
72013,dissatisfied,5,-11.5625
72014,dissatisfied,2,-11.71875
72015,dissatisfied,2,-10.3125
72016,dissatisfied,3,-11.25
72017,dissatisfied,1,-11.5625
72018,dissatisfied,2,-11.5625
72019,dissatisfied,3,-11.5625
72020,satisfied,2,-12.65625
72021,dissatisfied,2,-12.34375
72022,dissatisfied,3,-11.5625
72023,satisfied,1,-11.71875
72024,dissatisfied,7,-11.5625
72025,satisfied,2,-9.84375
72026,dissatisfied,6,-11.5625
72027,dissatisfied,2,-11.875
72028,satisfied,2,-11.5625
72029,dissatisfied,2,-6.25
72030,dissatisfied,3,-11.5625
72031,dissatisfied,1,-11.5625
72032,dissatisfied,2,-10.78125
72033,dissatisfied,2,-11.5625
72034,dissatisfied,1,-12.96875
72035,dissatisfied,3,-8.90625
72036,dissatisfied,2,-11.5625
72037,dissatisfied,3,-12.03125
72038,dissatisfied,3,-11.5625
72039,dissatisfied,2,-10.3125
72040,dissatisfied,4,-12.34375
72041,dissatisfied,3,-11.5625
72042,satisfied,1,-12.03125
72043,dissatisfied,1,-11.5625
72044,dissatisfied,4,-11.875
72045,dissatisfied,1,-14.21875
72046,dissatisfied,3,-12.96875
72047,dissatisfied,2,-11.5625
72048,dissatisfied,6,-11.5625
72049,satisfied,3,-11.5625
72050,satisfied,7,-11.5625
72051,dissatisfied,6,-11.5625
72052,dissatisfied,1,-11.5625
72053,dissatisfied,3,-8.75
72054,dissatisfied,1,-11.5625
72055,dissatisfied,3,-11.5625
72056,dissatisfied,1,-11.5625
72057,dissatisfied,1,-10.625
72058,dissatisfied,2,-11.5625
72059,dissatisfied,1,-11.5625
72060,dissatisfied,2,-11.25
72061,dissatisfied,1,-11.5625
72062,dissatisfied,2,-11.5625
72063,dissatisfied,6,-11.5625
72064,dissatisfied,3,-15.9375
72065,dissatisfied,2,-11.5625
72066,dissatisfied,3,-11.5625
72067,dissatisfied,6,-12.96875
72068,dissatisfied,1,-11.5625
72069,dissatisfied,2,-11.5625
72070,satisfied,2,-11.5625
72071,dissatisfied,5,-11.5625
72072,dissatisfied,2,-11.5625
72073,dissatisfied,2,-15.625
72074,dissatisfied,2,-13.125
72075,dissatisfied,1,-13.4375
72076,dissatisfied,3,-9.6875
72077,dissatisfied,4,-11.5625
72078,dissatisfied,2,-12.8125
72079,satisfied,1,-11.09375
72080,dissatisfied,3,-11.5625
72081,dissatisfied,1,-15.46875
72082,dissatisfied,4,-13.125
72083,dissatisfied,2,-11.5625
72084,dissatisfied,1,-11.5625
72085,dissatisfied,2,-11.5625
72086,dissatisfied,3,-9.0625
72087,satisfied,4,-11.5625
72088,satisfied,5,-11.5625
72089,dissatisfied,2,-12.5
72090,satisfied,2,-6.40625
72091,dissatisfied,2,-9.375
72092,dissatisfied,2,-11.5625
72093,dissatisfied,2,-12.34375
72094,dissatisfied,3,-10.625
72095,dissatisfied,2,-11.5625
72096,dissatisfied,1,
72097,dissatisfied,3,-11.40625
72098,dissatisfied,2,-11.5625
72099,dissatisfied,2,-11.5625
72100,dissatisfied,6,-10.46875
72101,dissatisfied,3,-11.875
72102,dissatisfied,2,-11.5625
72103,dissatisfied,6,-14.0625
72104,dissatisfied,1,-11.5625
72105,dissatisfied,3,-11.71875
72106,dissatisfied,2,-11.5625
72107,dissatisfied,2,-12.5
72108,satisfied,5,-11.5625
72109,satisfied,2,10.46875
72110,satisfied,2,-9.6875
72111,dissatisfied,2,-10.46875
72112,dissatisfied,2,-10.3125
72113,dissatisfied,1,-12.8125
72114,dissatisfied,2,-12.5
72115,satisfied,5,-13.59375
72116,satisfied,1,-11.5625
72117,dissatisfied,1,-10.625
72118,dissatisfied,2,-11.5625
72119,satisfied,3,-11.71875
72120,satisfied,1,-1.5625
72121,dissatisfied,2,-11.09375
72122,dissatisfied,1,-10.625
72123,dissatisfied,3,-11.5625
72124,dissatisfied,2,-10.0
72125,dissatisfied,2,-12.96875
72126,dissatisfied,2,-11.5625
72127,dissatisfied,1,-8.90625
72128,dissatisfied,2,-11.5625
72129,dissatisfied,2,-10.0
72130,dissatisfied,2,-11.5625
72131,dissatisfied,2,-10.9375
72132,dissatisfied,1,-12.5
72133,satisfied,2,-11.5625
72134,satisfied,3,-12.5
72135,satisfied,2,-11.5625
72136,dissatisfied,3,-9.84375
72137,dissatisfied,2,-7.8125
72138,dissatisfied,2,-11.5625
72139,dissatisfied,4,-15.78125
72140,satisfied,1,-11.5625
72141,dissatisfied,4,-11.5625
72142,dissatisfied,1,-11.25
72143,dissatisfied,1,-11.5625
72144,dissatisfied,1,-10.46875
72145,dissatisfied,2,-11.5625
72146,dissatisfied,1,-15.625
72147,satisfied,5,-10.3125
72148,dissatisfied,3,-18.75
72149,dissatisfied,2,-6.5625
72150,dissatisfied,3,-11.09375
72151,dissatisfied,2,-8.125
72152,satisfied,7,-11.5625
72153,satisfied,2,-11.5625
72154,dissatisfied,3,-11.5625
72155,dissatisfied,5,-11.5625
72156,satisfied,3,-12.8125
72157,dissatisfied,1,-9.375
72158,dissatisfied,3,-11.5625
72159,dissatisfied,3,-11.5625
72160,dissatisfied,2,-9.21875
72161,dissatisfied,2,-11.5625
72162,dissatisfied,2,-11.09375
72163,dissatisfied,2,-13.75
72164,dissatisfied,3,-11.25
72165,dissatisfied,3,-11.25
72166,satisfied,2,-7.5
72167,dissatisfied,3,-14.21875
72168,dissatisfied,2,-11.5625
72169,satisfied,3,-11.5625
72170,dissatisfied,2,-13.125
72171,satisfied,5,-15.46875
72172,dissatisfied,2,-11.875
72173,dissatisfied,3,-15.78125
72174,dissatisfied,2,-13.75
72175,dissatisfied,2,-11.5625
72176,satisfied,6,-13.59375
72177,dissatisfied,2,-11.5625
72178,dissatisfied,2,-11.5625
72179,dissatisfied,2,-12.96875
72180,satisfied,2,-11.5625
72181,dissatisfied,3,-11.5625
72182,satisfied,2,-11.5625
72183,dissatisfied,3,-12.5
72184,dissatisfied,2,-12.96875
72185,dissatisfied,2,-11.5625
72186,dissatisfied,3,-11.5625
72187,satisfied,4,-11.5625
72188,dissatisfied,7,-12.65625
72189,dissatisfied,3,-11.5625
72190,dissatisfied,2,-12.96875
72191,dissatisfied,3,-11.25
72192,dissatisfied,2,-7.65625
72193,dissatisfied,2,-10.78125
72194,dissatisfied,3,-10.46875
72195,dissatisfied,6,-12.65625
72196,dissatisfied,3,-11.5625
72197,dissatisfied,2,-11.5625
72198,dissatisfied,2,-12.03125
72199,dissatisfied,3,-11.5625
72200,satisfied,2,-11.5625
72201,dissatisfied,2,-10.46875
72202,dissatisfied,1,-11.25
72203,satisfied,4,-11.5625
72204,dissatisfied,2,-11.25
72205,satisfied,7,-11.5625
72206,dissatisfied,5,-11.5625
72207,dissatisfied,7,-11.5625
72208,satisfied,2,-11.71875
72209,dissatisfied,5,-11.5625
72210,dissatisfied,1,-13.75
72211,satisfied,5,-12.8125
72212,satisfied,7,-11.5625
72213,dissatisfied,1,-12.34375
72214,dissatisfied,2,-11.5625
72215,dissatisfied,2,-11.5625
72216,satisfied,2,-11.5625
72217,dissatisfied,7,-12.34375
72218,dissatisfied,2,-9.53125
72219,dissatisfied,3,-9.0625
72220,dissatisfied,3,-11.5625
72221,dissatisfied,6,-11.40625
72222,satisfied,6,-11.5625
72223,dissatisfied,2,-12.8125
72224,dissatisfied,2,-8.90625
72225,dissatisfied,4,-13.125
72226,satisfied,6,-12.96875
72227,satisfied,4,-11.5625
72228,dissatisfied,7,-11.5625
72229,satisfied,6,-11.5625
72230,satisfied,1,-11.5625
72231,dissatisfied,2,-10.625
72232,satisfied,5,-11.71875
72233,dissatisfied,1,-9.53125
72234,satisfied,6,-6.71875
72235,dissatisfied,1,-11.40625
72236,dissatisfied,2,-17.34375
72237,dissatisfied,2,-11.5625
72238,dissatisfied,2,-11.5625
72239,dissatisfied,1,-11.71875
72240,dissatisfied,2,-13.125
72241,dissatisfied,1,-8.4375
72242,dissatisfied,1,-11.5625
72243,dissatisfied,2,-11.5625
72244,dissatisfied,3,-10.9375
72245,dissatisfied,2,-11.5625
72246,dissatisfied,3,-11.5625
72247,dissatisfied,1,-13.125
72248,dissatisfied,1,-13.28125
72249,satisfied,2,-11.5625
72250,dissatisfied,3,-11.5625
72251,dissatisfied,2,-15.15625
72252,dissatisfied,5,-10.78125
72253,dissatisfied,2,-12.8125
72254,dissatisfied,2,-11.71875
72255,dissatisfied,2,-14.53125
72256,dissatisfied,3,-4.84375
72257,dissatisfied,3,-12.1875
72258,satisfied,2,-11.25
72259,dissatisfied,2,
72260,dissatisfied,3,-11.5625
72261,dissatisfied,2,-11.09375
72262,dissatisfied,3,-11.5625
72263,dissatisfied,2,-12.5
72264,dissatisfied,7,-10.625
72265,dissatisfied,3,-10.78125
72266,satisfied,6,-12.65625
72267,dissatisfied,3,-9.84375
72268,dissatisfied,1,-10.9375
72269,satisfied,5,-12.5
72270,dissatisfied,2,-10.0
72271,dissatisfied,5,-11.5625
72272,satisfied,3,-12.1875
72273,dissatisfied,2,-10.9375
72274,dissatisfied,3,
72275,dissatisfied,2,-11.5625
72276,dissatisfied,1,-11.5625
72277,dissatisfied,1,-11.5625
72278,satisfied,2,-11.5625
72279,dissatisfied,2,-10.625
72280,dissatisfied,5,-11.5625
72281,dissatisfied,5,-11.5625
72282,dissatisfied,2,-11.5625
72283,dissatisfied,2,-11.5625
72284,dissatisfied,2,-11.5625
72285,dissatisfied,2,-12.1875
72286,dissatisfied,2,-13.90625
72287,dissatisfied,2,-11.5625
72288,dissatisfied,4,-11.5625
72289,dissatisfied,3,-11.71875
72290,satisfied,1,-11.5625
72291,dissatisfied,2,-11.09375
72292,dissatisfied,1,-11.5625
72293,dissatisfied,1,-11.5625
72294,dissatisfied,3,-13.28125
72295,dissatisfied,5,-10.9375
72296,dissatisfied,1,-11.09375
72297,dissatisfied,1,-12.96875
72298,dissatisfied,1,-12.5
72299,satisfied,2,-11.5625
72300,dissatisfied,2,-9.6875
72301,dissatisfied,3,-11.5625
72302,dissatisfied,2,-12.96875
72303,dissatisfied,5,-11.5625
72304,dissatisfied,1,-11.5625
72305,satisfied,6,-10.46875
72306,satisfied,7,-8.28125
72307,dissatisfied,2,-13.90625
72308,dissatisfied,1,-7.34375
72309,dissatisfied,2,-9.6875
72310,dissatisfied,1,-11.875
72311,satisfied,2,-11.5625
72312,satisfied,7,-12.34375
72313,dissatisfied,2,-13.4375
72314,dissatisfied,2,-13.59375
72315,satisfied,5,-12.1875
72316,dissatisfied,2,-12.03125
72317,dissatisfied,2,-11.5625
72318,dissatisfied,2,-10.625
72319,dissatisfied,3,-11.875
72320,dissatisfied,1,-12.5
72321,dissatisfied,2,-11.5625
72322,dissatisfied,2,-13.125
72323,satisfied,5,-12.1875
72324,dissatisfied,1,-10.46875
72325,dissatisfied,1,-7.96875
72326,dissatisfied,2,-11.40625
72327,satisfied,4,-11.875
72328,satisfied,6,-10.46875
72329,dissatisfied,3,-9.6875
72330,satisfied,3,-11.5625
72331,satisfied,2,-13.75
72332,satisfied,6,-14.21875
72333,dissatisfied,3,-12.34375
72334,dissatisfied,3,-11.5625
72335,dissatisfied,2,-11.5625
72336,dissatisfied,2,-11.25
72337,satisfied,2,-14.53125
72338,dissatisfied,3,-14.375
72339,dissatisfied,4,-11.71875
72340,dissatisfied,4,-11.5625
72341,dissatisfied,1,-9.375
72342,dissatisfied,3,-10.3125
72343,dissatisfied,3,-8.75
72344,dissatisfied,2,-12.65625
72345,dissatisfied,3,-8.90625
72346,dissatisfied,2,-13.75
72347,dissatisfied,1,-11.09375
72348,dissatisfied,2,-10.625
72349,dissatisfied,3,-10.9375
72350,dissatisfied,2,-11.5625
72351,dissatisfied,2,-12.03125
72352,satisfied,5,-11.5625
72353,dissatisfied,2,-11.5625
72354,dissatisfied,2,-12.03125
72355,satisfied,4,-11.5625
72356,satisfied,3,-13.4375
72357,satisfied,5,-11.25
72358,dissatisfied,2,-10.0
72359,dissatisfied,2,-12.1875
72360,satisfied,3,-12.03125
72361,satisfied,7,-11.5625
72362,satisfied,3,-11.5625
72363,dissatisfied,3,-11.5625
72364,dissatisfied,2,-11.5625
72365,dissatisfied,2,-10.46875
72366,dissatisfied,2,-9.0625
72367,dissatisfied,1,-12.5
72368,satisfied,2,-11.875
72369,satisfied,5,-13.125
72370,dissatisfied,1,-13.125
72371,dissatisfied,3,-11.5625
72372,dissatisfied,2,-11.5625
72373,satisfied,2,-11.40625
